lI (220729) sensors;220548214;A;-0.012946;-0.020964;-0.016208;3.000000
lI (220749) sensors;220567641;A;-0.013876;-0.021355;0.018935;3.000000
lI (220769) sensors;220587872;A;-0.012946;-0.020964;-0.016208;3.000000
lI (220789) sensors;220607900;A;0.023965;-0.008230;-0.015091;3.000000
lI (220809) sensors;220627882;A;0.023965;-0.008230;-0.015091;3.000000
lI (220829) sensors;220647862;A;0.023965;-0.008230;-0.015091;3.000000
lI (220849) sensors;220667794;A;-0.012948;-0.020965;-0.016206;3.000000
lI (220869) sensors;220687621;A;0.021417;-0.000844;-0.015076;3.000000
lI (220889) sensors;220707672;A;0.009022;0.031999;0.020133;3.000000
lI (220909) sensors;220727692;A;-0.016423;-0.013970;0.018952;3.000000
lI (220929) sensors;220747711;A;0.021417;-0.000844;-0.015076;3.000000
lI (220949) sensors;220767593;A;-0.016423;-0.013970;0.018952;3.000000
lI (220969) sensors;220787091;A;0.021417;-0.000844;-0.015076;3.000000
lI (220989) sensors;220807478;A;-0.026964;0.019655;-0.016124;3.000000
lI (221009) sensors;220827412;A;-0.015496;-0.013579;-0.016191;3.000000
lI (221029) sensors;220847485;A;0.020490;-0.001235;0.020066;3.000000
lI (221049) sensors;220867335;A;0.009947;0.032388;-0.015015;3.000000
lI (221069) sensors;220887252;A;0.009947;0.032388;-0.015015;3.000000
lI (221089) sensors;220907284;A;-0.016421;-0.013967;0.018955;3.000000
lI (221109) sensors;220927143;A;-0.015498;-0.013582;-0.016188;3.000000
lI (221129) sensors;220947015;A;0.021415;-0.000847;-0.015078;3.000000
lI (221149) sensors;220967101;A;-0.015498;-0.013582;-0.016188;3.000000
lI (221169) sensors;220987077;A;-0.026965;0.019652;-0.016124;3.000000
lI (221189) sensors;221006961;A;-0.015498;-0.013582;-0.016188;3.000000
lI (221209) sensors;221026931;A;-0.015498;-0.013582;-0.016188;3.000000
lI (221229) sensors;221047106;A;0.021210;-0.000932;-0.007269;3.000000
lI (221249) sensors;221066921;A;-0.015703;-0.013667;-0.008378;3.000000
lI (221269) sensors;221086797;A;0.020287;-0.001318;0.027874;3.000000
lI (221289) sensors;221106844;A;-0.027171;0.019567;-0.008315;3.000000
lI (221309) sensors;221126705;A;-0.027171;0.019567;-0.008315;3.000000
lI (221329) sensors;221146644;A;-0.015703;-0.013667;-0.008378;3.000000
lI (221349) sensors;221166623;A;0.009742;0.032302;-0.007206;3.000000
lI (221349) sensors;221171224;P;0.000000;0.000000;-17.000000;4294967.500000
lI (221349) sensors;221171224;S;0.000000;0.000000;173.348999
lI (221369) sensors;221186638;A;0.020287;-0.001318;0.027874;3.000000
lI (221389) sensors;221206596;A;-0.028094;0.019181;0.026828;3.000000
lI (221409) sensors;221226576;A;0.012290;0.024917;-0.007220;3.000000
lI (221429) sensors;221246527;A;-0.024622;0.012181;-0.008329;3.000000
lI (221449) sensors;221266391;A;0.011367;0.024531;0.027923;3.000000
lI (221469) sensors;221286249;A;0.023758;-0.008318;-0.007283;3.000000
lI (221489) sensors;221306457;A;-0.025542;0.011797;0.026817;3.000000
lI (221509) sensors;221326272;A;0.023962;-0.008232;-0.015095;3.000000
lI (221529) sensors;221345918;A;0.023962;-0.008232;-0.015095;3.000000
lI (221549) sensors;221366128;A;-0.024419;0.012267;-0.016136;3.000000
lI (221569) sensors;221386117;A;0.012494;0.025002;-0.015031;3.000000
lI (221589) sensors;221406134;A;0.023757;-0.008318;-0.007286;3.000000
lI (221609) sensors;221426068;A;-0.013155;-0.021052;-0.008392;3.000000
lI (221629) sensors;221446236;A;-0.013155;-0.021052;-0.008392;3.000000
lI (221649) sensors;221465927;A;-0.013155;-0.021052;-0.008392;3.000000
lI (221669) sensors;221485888;A;-0.025541;0.011793;0.026819;3.000000
lI (221689) sensors;221505878;A;-0.014074;-0.021441;0.026750;3.000000
lI (221704) sensors;221525358;A;0.012289;0.024917;-0.007219;3.000000
lI (221729) sensors;221545790;A;-0.013155;-0.021052;-0.008392;3.000000
lI (221749) sensors;221565704;A;-0.024623;0.012182;-0.008324;3.000000
lI (221769) sensors;221585644;A;0.012289;0.024917;-0.007219;3.000000
lI (221789) sensors;221605787;A;-0.013155;-0.021052;-0.008392;3.000000
lI (221809) sensors;221625623;A;0.011371;0.024528;0.027924;3.000000
lI (221829) sensors;221645579;A;0.012289;0.024917;-0.007219;3.000000
lI (221849) sensors;221665411;A;0.012289;0.024918;-0.007216;3.000000
lI (221864) sensors;221685437;A;-0.013156;-0.021051;-0.008395;3.000000
lI (221884) sensors;221705466;A;0.023757;-0.008316;-0.007289;3.000000
lI (221904) sensors;221725233;A;-0.013156;-0.021051;-0.008395;3.000000
lI (221924) sensors;221745150;A;-0.014073;-0.021444;0.026748;3.000000
lI (221944) sensors;221765369;A;-0.024624;0.012183;-0.008322;3.000000
lI (221964) sensors;221785202;A;-0.013156;-0.021051;-0.008395;3.000000
lI (221989) sensors;221805179;A;0.023756;-0.008316;-0.007291;3.000000
lI (222004) sensors;221825153;A;0.022843;-0.008708;0.027852;3.000000
lI (222029) sensors;221845075;A;-0.024625;0.012183;-0.008320;3.000000
lI (222044) sensors;221865207;A;-0.013157;-0.021051;-0.008393;3.000000
lI (222069) sensors;221884926;A;0.023756;-0.008316;-0.007291;3.000000
lI (222084) sensors;221905106;A;-0.014070;-0.021443;0.026750;3.000000
lI (222109) sensors;221924986;A;0.021208;-0.000931;-0.007275;3.000000
lI (222124) sensors;221944990;A;-0.015705;-0.013666;-0.008376;3.000000
lI (222144) sensors;221964765;A;0.009740;0.032303;-0.007202;3.000000
lI (222164) sensors;221984724;A;0.021208;-0.000931;-0.007275;3.000000
lI (222184) sensors;222004875;A;-0.015705;-0.013666;-0.008376;3.000000
lI (222204) sensors;222024676;A;0.021208;-0.000931;-0.007275;3.000000
lI (222224) sensors;222044675;A;-0.015705;-0.013666;-0.008376;3.000000
lI (222244) sensors;222064619;A;-0.027173;0.019568;-0.008303;3.000000
lI (222264) sensors;222084470;A;-0.027173;0.019567;-0.008306;3.000000
lI (222289) sensors;222104416;A;0.021208;-0.000932;-0.007275;3.000000
lI (222309) sensors;222124576;A;0.020294;-0.001320;0.027868;3.000000
lI (222324) sensors;222144342;A;0.021208;-0.000932;-0.007275;3.000000
lI (222344) sensors;222164235;A;0.012911;-0.003867;0.027648;3.000000
lI (222349) sensors;222171211;P;0.000000;0.000000;-17.000000;4294967.500000
lI (222349) sensors;222171211;S;0.000000;0.000000;173.494003
lI (222364) sensors;222184380;A;-0.034554;0.017021;-0.008530;3.000000
lI (222384) sensors;222204213;A;0.012908;-0.003867;0.027650;3.000000
lI (222404) sensors;222224228;A;-0.034554;0.017021;-0.008530;3.000000
lI (222424) sensors;222244027;A;-0.023801;-0.016516;0.018735;3.000000
lI (222444) sensors;222263560;A;-0.023801;-0.016516;0.018735;3.000000
lI (222464) sensors;222284018;A;0.014030;-0.003392;-0.015303;3.000000
lI (222484) sensors;222303987;A;0.001644;0.029453;0.019908;3.000000
lI (222509) sensors;222324078;A;0.014032;-0.003392;-0.015301;3.000000
lI (222524) sensors;222344023;A;-0.023803;-0.016516;0.018732;3.000000
lI (222544) sensors;222363911;A;0.002564;0.029842;-0.015234;3.000000
lI (222564) sensors;222383639;A;0.014032;-0.003392;-0.015301;3.000000
lI (222584) sensors;222403756;A;-0.034348;0.017105;-0.016346;3.000000
lI (222604) sensors;222423903;A;0.002565;0.029841;-0.015237;3.000000
lI (222624) sensors;222443716;A;-0.022880;-0.016129;-0.016410;3.000000
lI (222644) sensors;222463593;A;0.014032;-0.003394;-0.015300;3.000000
lI (222664) sensors;222483248;A;-0.034348;0.017105;-0.016346;3.000000
lI (222684) sensors;222503448;A;-0.022878;-0.016128;-0.016413;3.000000
lI (222704) sensors;222523459;A;-0.022878;-0.016128;-0.016413;3.000000
lI (222729) sensors;222543468;A;-0.023806;-0.016514;0.018730;3.000000
lI (222749) sensors;222563334;A;-0.022878;-0.016128;-0.016413;3.000000
lI (222764) sensors;222583277;A;-0.015496;-0.013581;-0.016190;3.000000
lI (222784) sensors;222603403;A;-0.015702;-0.013667;-0.008380;3.000000
lI (222804) sensors;222623346;A;0.021211;-0.000932;-0.007266;3.000000
lI (222824) sensors;222643245;A;-0.016629;-0.014053;0.026762;3.000000
lI (222844) sensors;222663151;A;-0.015702;-0.013667;-0.008380;3.000000
lI (222864) sensors;222683134;A;-0.015702;-0.013667;-0.008380;3.000000
lI (222884) sensors;222703028;A;0.021211;-0.000932;-0.007266;3.000000
lI (222904) sensors;222723215;A;-0.015703;-0.013667;-0.008378;3.000000
lI (222924) sensors;222743024;A;-0.015703;-0.013667;-0.008378;3.000000
lI (222944) sensors;222762832;A;0.020287;-0.001318;0.027874;3.000000
lI (222964) sensors;222782775;A;-0.016626;-0.014053;0.026765;3.000000
lI (222984) sensors;222803022;A;0.021210;-0.000932;-0.007269;3.000000
lI (223004) sensors;222822957;A;0.021210;-0.000932;-0.007269;3.000000
lI (223024) sensors;222842688;A;-0.027170;0.019566;-0.008318;3.000000
lI (223044) sensors;222862703;A;-0.028094;0.019185;0.026825;3.000000
lI (223064) sensors;222882648;A;-0.015703;-0.013668;-0.008377;3.000000
lI (223084) sensors;222902589;A;0.020286;-0.001314;0.027874;3.000000
lI (223104) sensors;222922547;A;-0.016421;-0.013965;0.018956;3.000000
lI (223124) sensors;222942548;A;-0.026965;0.019651;-0.016127;3.000000
lI (223144) sensors;222962461;A;0.021415;-0.000848;-0.015078;3.000000
lI (223164) sensors;222982515;A;-0.015497;-0.013584;-0.016186;3.000000
lI (223184) sensors;223002556;A;-0.016421;-0.013965;0.018956;3.000000
lI (223204) sensors;223022313;A;-0.026965;0.019651;-0.016127;3.000000
lI (223224) sensors;223042393;A;-0.015497;-0.013584;-0.016186;3.000000
lI (223244) sensors;223062277;A;-0.026965;0.019651;-0.016127;3.000000
lI (223264) sensors;223082092;A;-0.015497;-0.013584;-0.016186;3.000000
lI (223284) sensors;223102107;A;0.028798;0.001699;-0.014856;3.000000
lI (223304) sensors;223121970;A;0.028796;0.001698;-0.014860;3.000000
lI (223324) sensors;223142011;A;0.009026;0.032005;0.020122;3.000000
lI (223344) sensors;223161977;A;0.021413;-0.000849;-0.015080;3.000000
lI (223349) sensors;223171058;P;0.000000;0.000000;-17.000000;4294967.500000
lI (223349) sensors;223171058;S;0.000000;0.000000;173.638000
lI (223364) sensors;223182000;A;-0.015499;-0.013584;-0.016184;3.000000
lI (223384) sensors;223202026;A;-0.016419;-0.013964;0.018959;3.000000
lI (223404) sensors;223221536;A;0.020494;-0.001229;0.020062;3.000000
lI (223424) sensors;223241814;A;-0.015499;-0.013584;-0.016184;3.000000
lI (223444) sensors;223261830;A;0.021413;-0.000849;-0.015080;3.000000
lI (223464) sensors;223281727;A;-0.015499;-0.013584;-0.016184;3.000000
lI (223484) sensors;223301847;A;0.009026;0.032005;0.020122;3.000000
lI (223504) sensors;223321608;A;0.021413;-0.000849;-0.015080;3.000000
lI (223524) sensors;223341494;A;-0.015499;-0.013584;-0.016184;3.000000
lI (223544) sensors;223361544;A;0.009946;0.032385;-0.015021;3.000000
lI (223564) sensors;223381092;A;0.021413;-0.000849;-0.015080;3.000000
lI (223584) sensors;223401471;A;-0.026967;0.019650;-0.016124;3.000000
lI (223604) sensors;223421411;A;0.009026;0.032005;0.020122;3.000000
lI (223624) sensors;223440901;A;0.020494;-0.001229;0.020062;3.000000
lI (223644) sensors;223461353;A;-0.027887;0.019270;0.019018;3.000000
lI (223664) sensors;223481221;A;0.002563;0.029836;-0.015245;3.000000
lI (223684) sensors;223501193;A;0.015660;-0.011161;0.019828;3.000000
lI (223704) sensors;223521242;A;-0.020333;-0.023516;-0.016418;3.000000
lI (223724) sensors;223541137;A;-0.020333;-0.023516;-0.016418;3.000000
lI (223744) sensors;223561095;A;-0.021253;-0.023897;0.018725;3.000000
lI (223764) sensors;223581053;A;0.016579;-0.010781;-0.015314;3.000000
lI (223784) sensors;223601141;A;0.016581;-0.010781;-0.015313;3.000000
lI (223804) sensors;223620932;A;0.013109;-0.003777;0.019843;3.000000
lI (223824) sensors;223640915;A;-0.022880;-0.016131;-0.016408;3.000000
lI (223844) sensors;223660778;A;0.013109;-0.003777;0.019843;3.000000
lI (223864) sensors;223680984;A;-0.022880;-0.016131;-0.016408;3.000000
lI (223884) sensors;223700879;A;0.002565;0.029839;-0.015241;3.000000
lI (223904) sensors;223720758;A;-0.015497;-0.013584;-0.016186;3.000000
lI (223924) sensors;223740658;A;-0.016421;-0.013965;0.018956;3.000000
lI (223944) sensors;223760675;A;-0.016421;-0.013965;0.018956;3.000000
lI (223964) sensors;223780561;A;0.021415;-0.000848;-0.015078;3.000000
lI (223984) sensors;223800484;A;-0.026965;0.019651;-0.016127;3.000000
lI (223999) sensors;223820453;A;-0.026965;0.019651;-0.016127;3.000000
lI (224019) sensors;223840615;A;-0.015497;-0.013584;-0.016186;3.000000
lI (224044) sensors;223860447;A;0.021415;-0.000848;-0.015078;3.000000
lI (224064) sensors;223880398;A;-0.016421;-0.013965;0.018956;3.000000
lI (224079) sensors;223900286;A;0.021415;-0.000848;-0.015078;3.000000
lI (224099) sensors;223920242;A;0.021415;-0.000848;-0.015078;3.000000
lI (224119) sensors;223940195;A;-0.015497;-0.013584;-0.016186;3.000000
lI (224139) sensors;223960390;A;-0.026965;0.019651;-0.016127;3.000000
lI (224159) sensors;223980149;A;-0.016421;-0.013965;0.018956;3.000000
lI (224179) sensors;224000170;A;-0.026965;0.019651;-0.016127;3.000000
lI (224204) sensors;224020115;A;-0.026965;0.019651;-0.016127;3.000000
lI (224219) sensors;224039987;A;-0.015497;-0.013584;-0.016186;3.000000
lI (224239) sensors;224059911;A;-0.015497;-0.013584;-0.016186;3.000000
lI (224264) sensors;224079772;A;-0.027887;0.019270;0.019018;3.000000
lI (224284) sensors;224099778;A;-0.005568;-0.018422;-0.015977;3.000000
lI (224299) sensors;224119776;A;-0.005568;-0.018422;-0.015977;3.000000
lI (224319) sensors;224139739;A;-0.017036;0.014812;-0.015917;3.000000
lI (224344) sensors;224159770;A;0.031344;-0.005687;-0.014873;3.000000
lI (224349) sensors;224170891;P;0.000000;0.000000;-17.000000;4294967.500000
lI (224349) sensors;224170891;S;0.000000;0.000000;173.781006
lI (224364) sensors;224179081;A;-0.006488;-0.018803;0.019166;3.000000
lI (224379) sensors;224199686;A;0.028794;0.001698;-0.014863;3.000000
lI (224399) sensors;224219561;A;0.028794;0.001698;-0.014863;3.000000
lI (224424) sensors;224239490;A;0.028794;0.001698;-0.014863;3.000000
lI (224439) sensors;224259461;A;-0.026969;0.019650;-0.016122;3.000000
lI (224459) sensors;224279444;A;-0.026969;0.019650;-0.016122;3.000000
lI (224479) sensors;224299683;A;-0.015705;-0.013669;-0.008372;3.000000
lI (224504) sensors;224319293;A;0.009028;0.032005;0.020120;3.000000
lI (224519) sensors;224339253;A;-0.026969;0.019650;-0.016122;3.000000
lI (224539) sensors;224359214;A;-0.013868;-0.021349;0.018948;3.000000
lI (224559) sensors;224379248;A;0.023960;-0.008234;-0.015096;3.000000
lI (224579) sensors;224398757;A;-0.024421;0.012265;-0.016135;3.000000
lI (224599) sensors;224419149;A;-0.012953;-0.020969;-0.016195;3.000000
lI (224619) sensors;224439040;A;-0.025539;0.011800;0.026817;3.000000
lI (224639) sensors;224459060;A;0.023756;-0.008318;-0.007288;3.000000
lI (224659) sensors;224478983;A;0.012289;0.024916;-0.007224;3.000000
lI (224679) sensors;224498912;A;0.023756;-0.008318;-0.007288;3.000000
lI (224699) sensors;224518857;A;0.023756;-0.008318;-0.007288;3.000000
lI (224719) sensors;224538809;A;0.023756;-0.008318;-0.007288;3.000000
lI (224739) sensors;224558758;A;-0.014071;-0.021437;0.026755;3.000000
lI (224759) sensors;224578743;A;0.023756;-0.008318;-0.007288;3.000000
lI (224784) sensors;224598595;A;-0.024624;0.012181;-0.008324;3.000000
lI (224799) sensors;224618703;A;-0.013156;-0.021053;-0.008388;3.000000
lI (224819) sensors;224638578;A;0.022842;-0.008702;0.027855;3.000000
lI (224839) sensors;224658537;A;-0.024624;0.012182;-0.008322;3.000000
lI (224864) sensors;224678368;A;-0.013156;-0.021052;-0.008390;3.000000
lI (224879) sensors;224698458;A;0.023045;-0.008619;0.020044;3.000000
lI (224899) sensors;224718376;A;-0.015502;-0.013580;-0.016185;3.000000
lI (224919) sensors;224738348;A;-0.026970;0.019654;-0.016116;3.000000
lI (224939) sensors;224758234;A;-0.016416;-0.013968;0.018958;3.000000
lI (224959) sensors;224778249;A;-0.015502;-0.013580;-0.016185;3.000000
lI (224979) sensors;224798227;A;-0.026969;0.019652;-0.016119;3.000000
lI (224999) sensors;224818153;A;-0.015501;-0.013582;-0.016183;3.000000
lI (225019) sensors;224838054;A;-0.027884;0.019268;0.019024;3.000000
lI (225039) sensors;224858069;A;0.020497;-0.001231;0.020059;3.000000
lI (225059) sensors;224878009;A;0.021411;-0.000847;-0.015084;3.000000
lI (225079) sensors;224897851;A;-0.016416;-0.013966;0.018960;3.000000
lI (225099) sensors;224917575;A;0.021411;-0.000847;-0.015084;3.000000
lI (225119) sensors;224937883;A;0.020497;-0.001231;0.020059;3.000000
lI (225139) sensors;224957842;A;-0.026969;0.019652;-0.016119;3.000000
lI (225159) sensors;224977729;A;-0.016416;-0.013966;0.018960;3.000000
lI (225179) sensors;224997804;A;-0.016416;-0.013966;0.018960;3.000000
lI (225199) sensors;225017786;A;-0.026969;0.019652;-0.016119;3.000000
lI (225219) sensors;225037574;A;-0.015501;-0.013582;-0.016183;3.000000
lI (225239) sensors;225057596;A;-0.026969;0.019652;-0.016119;3.000000
lI (225259) sensors;225077540;A;0.022427;-0.000421;-0.054131;3.000000
lI (225279) sensors;225097558;A;-0.016416;-0.013966;0.018960;3.000000
lI (225299) sensors;225117422;A;0.009943;0.032387;-0.015019;3.000000
lI (225319) sensors;225137080;A;-0.015501;-0.013582;-0.016183;3.000000
lI (225339) sensors;225157371;A;-0.027884;0.019270;0.019021;3.000000
lI (225349) sensors;225172070;P;0.000000;0.000000;-17.000000;4294967.500000
lI (225349) sensors;225172070;S;0.000000;0.000000;173.925003
lI (225359) sensors;225177375;A;-0.026969;0.019650;-0.016122;3.000000
lI (225379) sensors;225197283;A;0.023960;-0.008234;-0.015096;3.000000
lI (225399) sensors;225217274;A;-0.025335;0.011882;0.019010;3.000000
lI (225419) sensors;225237185;A;-0.012953;-0.020968;-0.016198;3.000000
lI (225439) sensors;225257124;A;-0.013868;-0.021351;0.018945;3.000000
lI (225459) sensors;225277045;A;0.012492;0.025001;-0.015033;3.000000
lI (225479) sensors;225297112;A;0.023960;-0.008232;-0.015098;3.000000
lI (225499) sensors;225316829;A;-0.012953;-0.020968;-0.016198;3.000000
lI (225519) sensors;225336991;A;0.012492;0.025001;-0.015033;3.000000
lI (225539) sensors;225356686;A;0.023960;-0.008232;-0.015098;3.000000
lI (225559) sensors;225376866;A;-0.024421;0.012266;-0.016133;3.000000
lI (225579) sensors;225396942;A;-0.012953;-0.020968;-0.016198;3.000000
lI (225599) sensors;225416721;A;-0.024624;0.012182;-0.008322;3.000000
lI (225619) sensors;225436759;A;-0.024624;0.012182;-0.008322;3.000000
lI (225639) sensors;225456859;A;0.023756;-0.008317;-0.007290;3.000000
lI (225659) sensors;225476807;A;0.023756;-0.008317;-0.007290;3.000000
lI (225679) sensors;225496607;A;0.012288;0.024917;-0.007221;3.000000
lI (225699) sensors;225516684;A;0.025787;-0.007454;-0.085385;3.000000
lI (225719) sensors;225536550;A;0.021827;-0.009136;0.066901;3.000000
lI (225739) sensors;225556455;A;-0.023609;0.012613;-0.047369;3.000000
lI (225759) sensors;225576462;A;0.011375;0.024529;0.027922;3.000000
lI (225779) sensors;225596390;A;-0.013156;-0.021052;-0.008390;3.000000
lI (225799) sensors;225616343;A;0.023756;-0.008317;-0.007290;3.000000
lI (225819) sensors;225636345;A;0.023756;-0.008317;-0.007290;3.000000
lI (225839) sensors;225656396;A;0.003992;0.021982;0.027702;3.000000
lI (225859) sensors;225676155;A;0.016374;-0.010863;-0.007512;3.000000
lI (225879) sensors;225696133;A;0.016374;-0.010863;-0.007512;3.000000
lI (225899) sensors;225716095;A;0.015460;-0.011255;0.027631;3.000000
lI (225919) sensors;225735888;A;-0.020539;-0.023598;-0.008613;3.000000
lI (225939) sensors;225755962;A;-0.032007;0.009636;-0.008540;3.000000
lI (225959) sensors;225775781;A;-0.020538;-0.023598;-0.008616;3.000000
lI (225979) sensors;225795866;A;-0.020538;-0.023598;-0.008616;3.000000
lI (225999) sensors;225815886;A;0.016375;-0.010863;-0.007510;3.000000
lI (226019) sensors;225835794;A;-0.021456;-0.023991;0.026527;3.000000
lI (226039) sensors;225855825;A;-0.032006;0.009636;-0.008544;3.000000
lI (226054) sensors;225875481;A;0.016375;-0.010863;-0.007510;3.000000
lI (226079) sensors;225895662;A;0.013826;-0.003477;-0.007494;3.000000
lI (226099) sensors;225915659;A;0.002358;0.029756;-0.007421;3.000000
lI (226119) sensors;225935618;A;-0.024007;-0.016606;0.026540;3.000000
lI (226134) sensors;225955512;A;-0.023086;-0.016212;-0.008603;3.000000
lI (226159) sensors;225975592;A;-0.023086;-0.016212;-0.008603;3.000000
lI (226174) sensors;225995350;A;-0.015703;-0.013665;-0.008381;3.000000
lI (226199) sensors;226015429;A;0.009742;0.032304;-0.007198;3.000000
lI (226214) sensors;226035426;A;-0.016625;-0.014059;0.026762;3.000000
lI (226234) sensors;226055308;A;-0.016625;-0.014059;0.026762;3.000000
lI (226254) sensors;226075295;A;0.010766;0.032741;-0.046246;3.000000
lI (226274) sensors;226095012;A;0.021210;-0.000930;-0.007270;3.000000
lI (226294) sensors;226115185;A;-0.015703;-0.013666;-0.008380;3.000000
lI (226314) sensors;226135156;A;0.021210;-0.000931;-0.007270;3.000000
lI (226339) sensors;226155065;A;0.009742;0.032303;-0.007202;3.000000
lI (226349) sensors;226170782;P;0.000000;0.000000;-17.000000;4294967.500000
lI (226349) sensors;226170782;S;0.000000;0.000000;174.069000
lI (226354) sensors;226175076;A;-0.015703;-0.013666;-0.008380;3.000000
lI (226374) sensors;226195004;A;-0.028093;0.019178;0.026831;3.000000
lI (226399) sensors;226214919;A;0.008819;0.031913;0.027941;3.000000
lI (226419) sensors;226234948;A;-0.025545;0.011793;0.026816;3.000000
lI (226434) sensors;226254814;A;-0.012951;-0.020965;-0.016202;3.000000
lI (226454) sensors;226274771;A;0.023961;-0.008230;-0.015097;3.000000
lI (226474) sensors;226294739;A;-0.024419;0.012269;-0.016134;3.000000
lI (226494) sensors;226314755;A;-0.012951;-0.020965;-0.016202;3.000000
lI (226514) sensors;226334479;A;-0.012951;-0.020965;-0.016202;3.000000
lI (226534) sensors;226354585;A;-0.013870;-0.021354;0.018941;3.000000
lI (226554) sensors;226374612;A;0.023043;-0.008619;0.020046;3.000000
lI (226574) sensors;226394536;A;-0.012952;-0.020963;-0.016204;3.000000
lI (226594) sensors;226414642;A;0.012493;0.025006;-0.015026;3.000000
lI (226619) sensors;226434542;A;0.023961;-0.008228;-0.015098;3.000000
lI (226634) sensors;226454346;A;0.011576;0.024612;0.020117;3.000000
lI (226654) sensors;226474328;A;0.023961;-0.008228;-0.015098;3.000000
lI (226674) sensors;226494262;A;0.023961;-0.008228;-0.015098;3.000000
lI (226694) sensors;226514218;A;0.012493;0.025006;-0.015026;3.000000
lI (226719) sensors;226534210;A;0.023961;-0.008228;-0.015098;3.000000
lI (226734) sensors;226554137;A;-0.032720;0.009330;0.018790;3.000000
lI (226754) sensors;226574086;A;0.016578;-0.010775;-0.015319;3.000000
lI (226774) sensors;226593913;A;-0.020334;-0.023510;-0.016425;3.000000
lI (226794) sensors;226613587;A;-0.020334;-0.023510;-0.016425;3.000000
lI (226814) sensors;226634000;A;-0.020334;-0.023510;-0.016425;3.000000
lI (226834) sensors;226653835;A;-0.015704;-0.013665;-0.008379;3.000000
lI (226854) sensors;226673846;A;0.009027;0.031998;0.020133;3.000000
lI (226874) sensors;226693802;A;-0.027886;0.019263;0.019027;3.000000
lI (226894) sensors;226713785;A;-0.024420;0.012271;-0.016132;3.000000
lI (226914) sensors;226733615;A;-0.012952;-0.020963;-0.016204;3.000000
lI (226934) sensors;226753551;A;-0.013869;-0.021357;0.018939;3.000000
lI (226954) sensors;226773650;A;-0.013869;-0.021357;0.018939;3.000000
lI (226974) sensors;226793567;A;-0.024420;0.012271;-0.016132;3.000000
lI (226994) sensors;226813551;A;0.023961;-0.008228;-0.015098;3.000000
lI (227014) sensors;226832974;A;0.023044;-0.008622;0.020045;3.000000
lI (227034) sensors;226853569;A;-0.012952;-0.020963;-0.016204;3.000000
lI (227054) sensors;226873391;A;-0.012952;-0.020963;-0.016204;3.000000
lI (227074) sensors;226893461;A;-0.024420;0.012272;-0.016130;3.000000
lI (227094) sensors;226913289;A;0.023961;-0.008227;-0.015100;3.000000
lI (227114) sensors;226933264;A;-0.012952;-0.020961;-0.016207;3.000000
lI (227134) sensors;226953110;A;-0.012952;-0.020961;-0.016207;3.000000
lI (227154) sensors;226973117;A;-0.025337;0.011875;0.019013;3.000000
lI (227174) sensors;226993122;A;0.011576;0.024610;0.020120;3.000000
lI (227194) sensors;227013093;A;0.012493;0.025007;-0.015023;3.000000
lI (227214) sensors;227033079;A;-0.013869;-0.021359;0.018936;3.000000
lI (227234) sensors;227052749;A;0.023046;-0.008624;0.020041;3.000000
lI (227254) sensors;227072923;A;-0.012954;-0.020962;-0.016205;3.000000
lI (227274) sensors;227092882;A;-0.012954;-0.020962;-0.016205;3.000000
lI (227294) sensors;227112899;A;0.023959;-0.008227;-0.015102;3.000000
lI (227314) sensors;227132823;A;-0.016415;-0.013973;0.018956;3.000000
lI (227334) sensors;227152769;A;-0.015502;-0.013576;-0.016187;3.000000
lI (227349) sensors;227170711;P;0.000000;0.000000;-17.000000;4294967.500000
lI (227349) sensors;227170711;S;0.000000;0.000000;174.212997
lI (227354) sensors;227172762;A;-0.015502;-0.013576;-0.016187;3.000000
lI (227374) sensors;227192609;A;-0.026970;0.019656;-0.016113;3.000000
lI (227394) sensors;227212787;A;0.009943;0.032390;-0.015012;3.000000
lI (227414) sensors;227232586;A;-0.026970;0.019656;-0.016113;3.000000
lI (227434) sensors;227252408;A;0.010957;0.032827;-0.054059;3.000000
lI (227454) sensors;227272541;A;0.023046;-0.008621;0.020042;3.000000
lI (227474) sensors;227292618;A;-0.025335;0.011878;0.019014;3.000000
lI (227494) sensors;227312554;A;0.023959;-0.008229;-0.015101;3.000000
lI (227514) sensors;227332391;A;-0.012954;-0.020964;-0.016202;3.000000
lI (227534) sensors;227352295;A;0.012491;0.025005;-0.015028;3.000000
lI (227554) sensors;227372291;A;0.012491;0.025005;-0.015028;3.000000
lI (227574) sensors;227392176;A;0.012288;0.024918;-0.007218;3.000000
lI (227594) sensors;227412175;A;0.022843;-0.008708;0.027852;3.000000
lI (227614) sensors;227432089;A;-0.021249;-0.023903;0.018720;3.000000
lI (227634) sensors;227452116;A;-0.020336;-0.023509;-0.016425;3.000000
lI (227654) sensors;227472053;A;0.005108;0.022460;-0.015245;3.000000
lI (227674) sensors;227491930;A;-0.020335;-0.023508;-0.016428;3.000000
lI (227694) sensors;227511907;A;-0.020335;-0.023508;-0.016428;3.000000
lI (227714) sensors;227531813;A;0.005110;0.022460;-0.015244;3.000000
lI (227734) sensors;227551923;A;0.015661;-0.011171;0.019822;3.000000
lI (227754) sensors;227571364;A;0.015661;-0.011171;0.019822;3.000000
lI (227774) sensors;227591712;A;-0.020335;-0.023508;-0.016428;3.000000
lI (227794) sensors;227611869;A;0.016578;-0.010774;-0.015321;3.000000
