Time [s],Value,Parity Error,Framing Error
33.669439300,,,,
33.670480700,,,,
33.671522000,,,,
33.672563400,,,,
33.673604700,,,,
33.674646100,V,,
33.675687400,,,,
33.676728700,N,,
33.677770100,*,,
33.678811400,7,,
33.679852800,A,,
33.680894100,CR ,,
33.681935400,LF ,,
34.448929200,$,,
34.449970500,G,,
34.451011900,N,,
34.452053200,R,,
34.453094600,M,,
34.454135900,C,,
34.455177200,,,,
34.456218600,,,,
34.457259900,V,,
34.458301300,,,,
34.459342600,,,,
34.460383900,,,,
34.461425300,,,,
34.462466600,,,,
34.463508000,,,,
34.464549300,,,,
34.465590600,,,,
34.466632000,,,,
34.467673300,,,,
34.468714700,N,,
34.469756000,*,,
34.470797400,4,,
34.471838700,D,,
34.472880000,CR ,,
34.473921400,LF ,,
34.474962700,$,,
34.476004100,G,,
34.477045400,N,,
34.478086800,V,,
34.479128100,T,,
34.480169400,G,,
34.481210800,,,,
34.482252100,,,,
34.483293500,,,,
34.484334800,,,,
34.485376100,,,,
34.486417500,,,,
34.487458800,,,,
34.488500200,,,,
34.489541500,,,,
34.490582800,N,,
34.491624200,*,,
34.492665500,2,,
34.493706900,E,,
34.494748200,CR ,,
34.495789600,LF ,,
34.496830900,$,,
34.497872200,G,,
34.498913600,N,,
34.499954900,G,,
34.500996300,G,,
34.502037600,A,,
34.503078900,,,,
34.504120300,,,,
34.505161600,,,,
34.506203000,,,,
34.507244300,,,,
34.508285600,,,,
34.509327000,0,,
34.510368300,,,,
34.511409700,0,,
34.512451000,0,,
34.513492400,,,,
34.514533700,9,,
34.515575100,9,,
34.516616400,.,,
34.517657700,9,,
34.518699100,9,,
34.519740400,,,,
34.520781800,,,,
34.521823100,,,,
34.522864400,,,,
34.523905800,,,,
34.524947100,,,,
34.525988500,*,,
34.527029800,5,,
34.528071100,6,,
34.529112500,CR ,,
34.530153800,LF ,,
34.531195200,$,,
34.532236500,G,,
34.533277900,N,,
34.534319200,G,,
34.535360600,S,,
34.536401900,A,,
34.537443200,,,,
34.538484600,A,,
34.539525900,,,,
34.540567300,1,,
34.541608600,,,,
34.542649900,,,,
34.543691300,,,,
34.544732600,,,,
34.545774000,,,,
34.546815300,,,,
34.547856600,,,,
34.548898000,,,,
34.549939300,,,,
34.550980700,,,,
34.552022000,,,,
34.553063400,,,,
34.554104700,,,,
34.555146000,9,,
34.556187400,9,,
34.557228700,.,,
34.558270100,9,,
34.559311400,9,,
34.560352700,,,,
34.561394100,9,,
34.562435400,9,,
34.563476800,.,,
34.564518100,9,,
34.565559400,9,,
34.566600800,,,,
34.567642100,9,,
34.568683500,9,,
34.569724800,.,,
34.570766200,9,,
34.571807500,9,,
34.572848800,*,,
34.573890200,2,,
34.574931500,E,,
34.575972900,CR ,,
34.577014200,LF ,,
34.578055600,$,,
34.579096900,G,,
34.580138200,N,,
34.581179600,G,,
34.582220900,S,,
34.583262300,A,,
34.584303600,,,,
34.585344900,A,,
34.586386300,,,,
34.587427600,1,,
34.588469000,,,,
34.589510300,,,,
34.590551600,,,,
34.591593000,,,,
34.592634300,,,,
34.593675700,,,,
34.594717000,,,,
34.595758400,,,,
34.596799700,,,,
34.597841100,,,,
34.598882400,,,,
34.599923700,,,,
34.600965100,,,,
34.602006400,9,,
34.603047800,9,,
34.604089100,.,,
34.605130400,9,,
34.606171800,9,,
34.607213100,,,,
34.608254500,9,,
34.609295800,9,,
34.610337100,.,,
34.611378500,9,,
34.612419800,9,,
34.613461200,,,,
34.614502500,9,,
34.615543900,9,,
34.616585200,.,,
34.617626500,9,,
34.618667900,9,,
34.619709200,*,,
34.620750600,2,,
34.621791900,E,,
34.622833200,CR ,,
34.623874600,LF ,,
34.624915900,$,,
34.625957300,G,,
34.626998600,P,,
34.628039900,G,,
34.629081300,S,,
34.630122600,V,,
34.631164000,,,,
34.632205300,1,,
34.633246700,,,,
34.634288000,1,,
34.635329400,,,,
34.636370700,0,,
34.637412000,0,,
34.638453400,*,,
34.639494700,7,,
34.640536100,9,,
34.641577400,CR ,,
34.642618700,LF ,,
34.643660100,$,,
34.644701400,G,,
34.645742800,L,,
34.646784100,G,,
34.647825400,S,,
34.648866800,V,,
34.649908100,,,,
34.650949500,1,,
34.651990800,,,,
34.653032200,1,,
34.654073500,,,,
34.655114800,0,,
34.656156200,0,,
34.657197500,*,,
34.658238900,6,,
34.659280200,5,,
34.660321600,CR ,,
34.661362900,LF ,,
34.662404200,$,,
34.663445600,G,,
34.664486900,N,,
34.665528300,G,,
34.666569600,L,,
34.667610900,L,,
34.668652300,,,,
34.669693600,,,,
34.670735000,,,,
34.671776300,,,,
34.672817600,,,,
34.673859000,,,,
34.674900300,V,,
34.675941700,,,,
34.676983000,N,,
34.678024400,*,,
34.679065700,7,,
34.680107000,A,,
34.681148400,CR ,,
34.682189700,LF ,,
35.449281100,$,,
35.450322400,G,,
35.451363800,N,,
35.452405100,R,,
35.453446400,M,,
35.454487800,C,,
35.455529100,,,,
35.456570500,,,,
35.457611800,V,,
35.458653200,,,,
35.459694500,,,,
35.460735800,,,,
35.461777200,,,,
35.462818500,,,,
35.463859900,,,,
35.464901200,,,,
35.465942600,,,,
35.466983900,,,,
35.468025200,,,,
35.469066600,N,,
35.470107900,*,,
35.471149300,4,,
35.472190600,D,,
35.473231900,CR ,,
35.474273300,LF ,,
35.475314600,$,,
35.476356000,G,,
35.477397300,N,,
35.478438600,V,,
35.479480000,T,,
35.480521300,G,,
35.481562700,,,,
35.482604000,,,,
35.483645400,,,,
35.484686700,,,,
35.485728100,,,,
35.486769400,,,,
35.487810700,,,,
35.488852100,,,,
35.489893400,,,,
35.490934800,N,,
35.491976100,*,,
35.493017400,2,,
35.494058800,E,,
35.495100100,CR ,,
35.496141500,LF ,,
35.497182800,$,,
35.498224100,G,,
35.499265500,N,,
35.500306800,G,,
35.501348200,G,,
35.502389500,A,,
35.503430900,,,,
35.504472200,,,,
35.505513500,,,,
35.506554900,,,,
35.507596200,,,,
35.508637600,,,,
35.509678900,0,,
35.510720200,,,,
35.511761600,0,,
35.512802900,0,,
35.513844300,,,,
35.514885600,9,,
35.515926900,9,,
35.516968300,.,,
35.518009600,9,,
35.519051000,9,,
35.520092300,,,,
35.521133700,,,,
35.522175000,,,,
35.523216300,,,,
35.524257700,,,,
35.525299000,,,,
35.526340400,*,,
35.527381700,5,,
35.528423100,6,,
35.529464400,CR ,,
35.530505700,LF ,,
35.531547100,$,,
35.532588400,G,,
35.533629800,N,,
35.534671100,G,,
35.535712400,S,,
35.536753800,A,,
35.537795100,,,,
35.538836500,A,,
35.539877800,,,,
35.540919100,1,,
35.541960500,,,,
35.543001800,,,,
35.544043200,,,,
35.545084500,,,,
35.546125900,,,,
35.547167200,,,,
35.548208600,,,,
35.549249900,,,,
35.550291200,,,,
35.551332600,,,,
35.552373900,,,,
35.553415300,,,,
35.554456600,,,,
35.555497900,9,,
35.556539300,9,,
35.557580600,.,,
35.558622000,9,,
35.559663300,9,,
35.560704600,,,,
35.561746000,9,,
35.562787300,9,,
35.563828700,.,,
35.564870000,9,,
35.565911400,9,,
35.566952700,,,,
35.567994000,9,,
35.569035400,9,,
35.570076700,.,,
35.571118100,9,,
35.572159400,9,,
35.573200700,*,,
35.574242100,2,,
35.575283400,E,,
35.576324800,CR ,,
35.577366100,LF ,,
35.578407400,$,,
35.579448800,G,,
35.580490100,N,,
35.581531500,G,,
35.582572800,S,,
35.583614200,A,,
35.584655500,,,,
35.585696900,A,,
35.586738200,,,,
35.587779500,1,,
35.588820900,,,,
35.589862200,,,,
35.590903600,,,,
35.591944900,,,,
35.592986200,,,,
35.594027600,,,,
35.595068900,,,,
35.596110300,,,,
35.597151600,,,,
35.598192900,,,,
35.599234300,,,,
35.600275600,,,,
35.601317000,,,,
35.602358300,9,,
35.603399700,9,,
35.604441000,.,,
35.605482300,9,,
35.606523700,9,,
35.607565000,,,,
35.608606400,9,,
35.609647700,9,,
35.610689100,.,,
35.611730400,9,,
35.612771700,9,,
35.613813100,,,,
35.614854400,9,,
35.615895800,9,,
35.616937100,.,,
35.617978400,9,,
35.619019800,9,,
35.620061100,*,,
35.621102500,2,,
35.622143800,E,,
35.623185100,CR ,,
35.624226500,LF ,,
35.625267800,$,,
35.626309200,G,,
35.627350500,P,,
35.628391900,G,,
35.629433200,S,,
35.630474500,V,,
35.631515900,,,,
35.632557200,1,,
35.633598600,,,,
35.634639900,1,,
35.635681200,,,,
35.636722600,0,,
35.637763900,0,,
35.638805300,*,,
35.639846600,7,,
35.640887900,9,,
35.641929300,CR ,,
35.642970600,LF ,,
35.644012000,$,,
35.645053300,G,,
35.646094700,L,,
35.647136000,G,,
35.648177400,S,,
35.649218700,V,,
35.650260000,,,,
35.651301400,1,,
35.652342700,,,,
35.653384100,1,,
35.654425400,,,,
35.655466700,0,,
35.656508100,0,,
35.657549400,*,,
35.658590800,6,,
35.659632100,5,,
35.660673400,CR ,,
35.661714800,LF ,,
35.662756100,$,,
35.663797500,G,,
35.664838800,N,,
35.665880200,G,,
35.666921500,L,,
35.667962900,L,,
35.669004200,,,,
35.670045500,,,,
35.671086900,,,,
35.672128200,,,,
35.673169600,,,,
35.674210900,,,,
35.675252200,V,,
35.676293600,,,,
35.677334900,N,,
35.678376300,*,,
35.679417600,7,,
35.680458900,A,,
35.681500300,CR ,,
35.682541600,LF ,,
36.449255500,$,,
36.450296800,G,,
36.451338200,N,,
36.452379500,R,,
36.453420900,M,,
36.454462200,C,,
36.455503500,,,,
36.456544900,,,,
36.457586200,V,,
36.458627600,,,,
36.459668900,,,,
36.460710300,,,,
36.461751600,,,,
36.462792900,,,,
36.463834300,,,,
36.464875600,,,,
36.465917000,,,,
36.466958300,,,,
36.467999600,,,,
36.469041000,N,,
36.470082300,*,,
36.471123700,4,,
36.472165000,D,,
36.473206300,CR ,,
36.474247700,LF ,,
36.475289000,$,,
36.476330400,G,,
36.477371700,N,,
36.478413100,V,,
36.479454400,T,,
36.480495700,G,,
36.481537100,,,,
36.482578400,,,,
36.483619800,,,,
36.484661100,,,,
36.485702500,,,,
36.486743800,,,,
36.487785100,,,,
36.488826500,,,,
36.489867800,,,,
36.490909200,N,,
36.491950500,*,,
36.492991800,2,,
36.494033200,E,,
36.495074500,CR ,,
36.496115900,LF ,,
36.497157200,$,,
36.498198500,G,,
36.499239900,N,,
36.500281200,G,,
36.501322600,G,,
36.502363900,A,,
36.503405300,,,,
36.504446600,,,,
36.505488000,,,,
36.506529300,,,,
36.507570600,,,,
36.508612000,,,,
36.509653300,0,,
36.510694700,,,,
36.511736000,0,,
36.512777300,0,,
36.513818700,,,,
36.514860000,9,,
36.515901400,9,,
36.516942700,.,,
36.517984000,9,,
36.519025400,9,,
36.520066700,,,,
36.521108100,,,,
36.522149400,,,,
36.523190800,,,,
36.524232100,,,,
36.525273400,,,,
36.526314800,*,,
36.527356100,5,,
36.528397500,6,,
36.529438800,CR ,,
36.530480100,LF ,,
36.531521500,$,,
36.532562800,G,,
36.533604200,N,,
36.534645500,G,,
36.535686800,S,,
36.536728200,A,,
36.537769500,,,,
36.538810900,A,,
36.539852200,,,,
36.540893600,1,,
36.541934900,,,,
36.542976200,,,,
36.544017600,,,,
36.545058900,,,,
36.546100300,,,,
36.547141600,,,,
36.548183000,,,,
36.549224300,,,,
36.550265600,,,,
36.551307000,,,,
36.552348300,,,,
36.553389700,,,,
36.554431000,,,,
36.555472300,9,,
36.556513700,9,,
36.557555000,.,,
36.558596400,9,,
36.559637700,9,,
36.560679000,,,,
36.561720400,9,,
36.562761700,9,,
36.563803100,.,,
36.564844400,9,,
36.565885800,9,,
36.566927100,,,,
36.567968500,9,,
36.569009800,9,,
36.570051100,.,,
36.571092500,9,,
36.572133800,9,,
36.573175200,*,,
36.574216500,2,,
36.575257800,E,,
36.576299200,CR ,,
36.577340500,LF ,,
36.578381900,$,,
36.579423200,G,,
36.580464500,N,,
36.581505900,G,,
36.582547200,S,,
36.583588600,A,,
36.584629900,,,,
36.585671300,A,,
36.586712600,,,,
36.587753900,1,,
36.588795300,,,,
36.589836600,,,,
36.590878000,,,,
36.591919300,,,,
36.592960600,,,,
36.594002000,,,,
36.595043300,,,,
36.596084700,,,,
36.597126000,,,,
36.598167300,,,,
36.599208700,,,,
36.600250000,,,,
36.601291400,,,,
36.602332700,9,,
36.603374100,9,,
36.604415400,.,,
36.605456800,9,,
36.606498100,9,,
36.607539400,,,,
36.608580800,9,,
36.609622100,9,,
36.610663500,.,,
36.611704800,9,,
36.612746100,9,,
36.613787500,,,,
36.614828800,9,,
36.615870200,9,,
36.616911500,.,,
36.617952800,9,,
36.618994200,9,,
36.620035500,*,,
36.621076900,2,,
36.622118200,E,,
36.623159600,CR ,,
36.624200900,LF ,,
36.625242200,$,,
36.626283600,G,,
36.627324900,P,,
36.628366300,G,,
36.629407600,S,,
36.630449000,V,,
36.631490300,,,,
36.632531600,1,,
36.633573000,,,,
36.634614300,1,,
36.635655700,,,,
36.636697000,0,,
36.637738300,0,,
36.638779700,*,,
36.639821000,7,,
36.640862400,9,,
36.641903700,CR ,,
36.642945000,LF ,,
36.643986400,$,,
36.645027700,G,,
36.646069100,L,,
36.647110400,G,,
36.648151800,S,,
36.649193100,V,,
36.650234400,,,,
36.651275800,1,,
36.652317100,,,,
36.653358500,1,,
36.654399800,,,,
36.655441100,0,,
36.656482500,0,,
36.657523800,*,,
36.658565200,6,,
36.659606500,5,,
36.660647800,CR ,,
36.661689200,LF ,,
36.662730500,$,,
36.663771900,G,,
36.664813200,N,,
36.665854600,G,,
36.666895900,L,,
36.667937300,L,,
36.668978600,,,,
36.670019900,,,,
36.671061300,,,,
36.672102600,,,,
36.673144000,,,,
36.674185300,,,,
36.675226600,V,,
36.676268000,,,,
36.677309300,N,,
36.678350700,*,,
36.679392000,7,,
36.680433300,A,,
36.681474700,CR ,,
36.682516000,LF ,,
37.449555300,$,,
37.450596600,G,,
37.451638000,N,,
37.452679300,R,,
37.453720700,M,,
37.454762000,C,,
37.455803400,,,,
37.456844700,,,,
37.457886000,V,,
37.458927400,,,,
37.459968700,,,,
37.461010100,,,,
37.462051400,,,,
37.463092700,,,,
37.464134100,,,,
37.465175400,,,,
37.466216800,,,,
37.467258100,,,,
37.468299400,,,,
37.469340800,N,,
37.470382100,*,,
37.471423500,4,,
37.472464800,D,,
37.473506200,CR ,,
37.474547500,LF ,,
37.475588800,$,,
37.476630200,G,,
37.477671500,N,,
37.478712900,V,,
37.479754200,T,,
37.480795600,G,,
37.481836900,,,,
37.482878200,,,,
37.483919600,,,,
37.484960900,,,,
37.486002300,,,,
37.487043600,,,,
37.488084900,,,,
37.489126300,,,,
37.490167600,,,,
37.491209000,N,,
37.492250300,*,,
37.493291600,2,,
37.494333000,E,,
37.495374300,CR ,,
37.496415700,LF ,,
37.497457000,$,,
37.498498400,G,,
37.499539700,N,,
37.500581100,G,,
37.501622400,G,,
37.502663700,A,,
37.503705100,,,,
37.504746400,,,,
37.505787800,,,,
37.506829100,,,,
37.507870400,,,,
37.508911800,,,,
37.509953100,0,,
37.510994500,,,,
37.512035800,0,,
37.513077100,0,,
37.514118500,,,,
37.515159800,9,,
37.516201200,9,,
37.517242500,.,,
37.518283900,9,,
37.519325200,9,,
37.520366500,,,,
37.521407900,,,,
37.522449200,,,,
37.523490600,,,,
37.524531900,,,,
37.525573200,,,,
37.526614600,*,,
37.527655900,5,,
37.528697300,6,,
37.529738600,CR ,,
37.530779900,LF ,,
37.531821300,$,,
37.532862600,G,,
37.533904000,N,,
37.534945300,G,,
37.535986700,S,,
37.537028000,A,,
37.538069300,,,,
37.539110700,A,,
37.540152000,,,,
37.541193400,1,,
37.542234700,,,,
37.543276100,,,,
37.544317400,,,,
37.545358700,,,,
37.546400100,,,,
37.547441400,,,,
37.548482800,,,,
37.549524100,,,,
37.550565400,,,,
37.551606800,,,,
37.552648100,,,,
37.553689500,,,,
37.554730800,,,,
37.555772100,9,,
37.556813500,9,,
37.557854800,.,,
37.558896200,9,,
37.559937500,9,,
37.560978900,,,,
37.562020200,9,,
37.563061600,9,,
37.564102900,.,,
37.565144200,9,,
37.566185600,9,,
37.567226900,,,,
37.568268300,9,,
37.569309600,9,,
37.570350900,.,,
37.571392300,9,,
37.572433600,9,,
37.573475000,*,,
37.574516300,2,,
37.575557600,E,,
37.576599000,CR ,,
37.577640300,LF ,,
37.578681700,$,,
37.579723000,G,,
37.580764400,N,,
37.581805700,G,,
37.582847000,S,,
37.583888400,A,,
37.584929700,,,,
37.585971100,A,,
37.587012400,,,,
37.588053700,1,,
37.589095100,,,,
37.590136400,,,,
37.591177800,,,,
37.592219100,,,,
37.593260400,,,,
37.594301800,,,,
37.595343100,,,,
37.596384500,,,,
37.597425800,,,,
37.598467200,,,,
37.599508500,,,,
37.600549800,,,,
37.601591200,,,,
37.602632500,9,,
37.603673900,9,,
37.604715200,.,,
37.605756600,9,,
37.606797900,9,,
37.607839200,,,,
37.608880600,9,,
37.609921900,9,,
37.610963300,.,,
37.612004600,9,,
37.613045900,9,,
37.614087300,,,,
37.615128600,9,,
37.616170000,9,,
37.617211300,.,,
37.618252600,9,,
37.619294000,9,,
37.620335300,*,,
37.621376700,2,,
37.622418000,E,,
37.623459400,CR ,,
37.624500700,LF ,,
37.625542100,$,,
37.626583400,G,,
37.627624700,P,,
37.628666100,G,,
37.629707400,S,,
37.630748800,V,,
37.631790100,,,,
37.632831400,1,,
37.633872800,,,,
37.634914100,1,,
37.635955500,,,,
37.636996800,0,,
37.638038100,0,,
37.639079500,*,,
37.640120800,7,,
37.641162200,9,,
37.642203500,CR ,,
37.643244900,LF ,,
37.644286200,$,,
37.645327500,G,,
37.646368900,L,,
37.647410200,G,,
37.648451600,S,,
37.649492900,V,,
37.650534200,,,,
37.651575600,1,,
37.652616900,,,,
37.653658300,1,,
37.654699600,,,,
37.655740900,0,,
37.656782300,0,,
37.657823600,*,,
37.658865000,6,,
37.659906300,5,,
37.660947700,CR ,,
37.661989000,LF ,,
37.663030300,$,,
37.664071700,G,,
37.665113000,N,,
37.666154400,G,,
37.667195700,L,,
37.668237100,L,,
37.669278400,,,,
37.670319700,,,,
37.671361100,,,,
37.672402400,,,,
37.673443800,,,,
37.674485100,,,,
37.675526400,V,,
37.676567800,,,,
37.677609100,N,,
37.678650500,*,,
37.679691800,7,,
37.680733100,A,,
37.681774500,CR ,,
37.682815800,LF ,,
38.449855100,$,,
38.450896400,G,,
38.451937800,N,,
38.452979100,R,,
38.454020500,M,,
38.455061800,C,,
38.456103100,,,,
38.457144500,,,,
38.458185800,V,,
38.459227200,,,,
38.460268500,,,,
38.461309900,,,,
38.462351200,,,,
38.463392500,,,,
38.464433900,,,,
38.465475200,,,,
38.466516600,,,,
38.467557900,,,,
38.468599200,,,,
38.469640600,N,,
38.470681900,*,,
38.471723300,4,,
38.472764600,D,,
38.473805900,CR ,,
38.474847300,LF ,,
38.475888600,$,,
38.476930000,G,,
38.477971300,N,,
38.479012700,V,,
38.480054000,T,,
38.481095300,G,,
38.482136700,,,,
38.483178000,,,,
38.484219400,,,,
38.485260700,,,,
38.486302100,,,,
38.487343400,,,,
38.488384700,,,,
38.489426100,,,,
38.490467400,,,,
38.491508800,N,,
38.492550100,*,,
38.493591400,2,,
38.494632800,E,,
38.495674100,CR ,,
38.496715500,LF ,,
38.497756800,$,,
38.498798100,G,,
38.499839500,N,,
38.500880800,G,,
38.501922200,G,,
38.502963500,A,,
38.504004900,,,,
38.505046200,,,,
38.506087600,,,,
38.507128900,,,,
38.508170200,,,,
38.509211600,,,,
38.510252900,0,,
38.511294300,,,,
38.512335600,0,,
38.513376900,0,,
38.514418300,,,,
38.515459600,9,,
38.516501000,9,,
38.517542300,.,,
38.518583600,9,,
38.519625000,9,,
38.520666300,,,,
38.521707700,,,,
38.522749000,,,,
38.523790400,,,,
38.524831700,,,,
38.525873000,,,,
38.526914400,*,,
38.527955700,5,,
38.528997100,6,,
38.530038400,CR ,,
38.531079700,LF ,,
38.532121100,$,,
38.533162400,G,,
38.534203800,N,,
38.535245100,G,,
38.536286400,S,,
38.537327800,A,,
38.538369100,,,,
38.539410500,A,,
38.540451800,,,,
38.541493200,1,,
38.542534500,,,,
38.543575800,,,,
38.544617200,,,,
38.545658500,,,,
38.546699900,,,,
38.547741200,,,,
38.548782600,,,,
38.549823900,,,,
38.550865200,,,,
38.551906600,,,,
38.552947900,,,,
38.553989300,,,,
38.555030600,,,,
38.556071900,9,,
38.557113300,9,,
38.558154600,.,,
38.559196000,9,,
38.560237300,9,,
38.561278600,,,,
38.562320000,9,,
38.563361300,9,,
38.564402700,.,,
38.565444000,9,,
38.566485400,9,,
38.567526700,,,,
38.568568100,9,,
38.569609400,9,,
38.570650700,.,,
38.571692100,9,,
38.572733400,9,,
38.573774800,*,,
38.574816100,2,,
38.575857400,E,,
38.576898800,CR ,,
38.577940100,LF ,,
38.578981500,$,,
38.580022800,G,,
38.581064100,N,,
38.582105500,G,,
38.583146800,S,,
38.584188200,A,,
38.585229500,,,,
38.586270900,A,,
38.587312200,,,,
38.588353500,1,,
38.589394900,,,,
38.590436200,,,,
38.591477600,,,,
38.592518900,,,,
38.593560200,,,,
38.594601600,,,,
38.595642900,,,,
38.596684300,,,,
38.597725600,,,,
38.598766900,,,,
38.599808300,,,,
38.600849600,,,,
38.601891000,,,,
38.602932300,9,,
38.603973700,9,,
38.605015000,.,,
38.606056300,9,,
38.607097700,9,,
38.608139000,,,,
38.609180400,9,,
38.610221700,9,,
38.611263100,.,,
38.612304400,9,,
38.613345700,9,,
38.614387100,,,,
38.615428400,9,,
38.616469800,9,,
38.617511100,.,,
38.618552400,9,,
38.619593800,9,,
38.620635100,*,,
38.621676500,2,,
38.622717800,E,,
38.623759100,CR ,,
38.624800500,LF ,,
38.625841800,$,,
38.626883200,G,,
38.627924500,P,,
38.628965900,G,,
38.630007200,S,,
38.631048600,V,,
38.632089900,,,,
38.633131200,1,,
38.634172600,,,,
38.635213900,1,,
38.636255300,,,,
38.637296600,0,,
38.638337900,0,,
38.639379300,*,,
38.640420600,7,,
38.641462000,9,,
38.642503300,CR ,,
38.643544600,LF ,,
38.644586000,$,,
38.645627300,G,,
38.646668700,L,,
38.647710000,G,,
38.648751400,S,,
38.649792700,V,,
38.650834000,,,,
38.651875400,1,,
38.652916700,,,,
38.653958100,1,,
38.654999400,,,,
38.656040700,0,,
38.657082100,0,,
38.658123400,*,,
38.659164800,6,,
38.660206100,5,,
38.661247400,CR ,,
38.662288800,LF ,,
38.663330100,$,,
38.664371500,G,,
38.665412800,N,,
38.666454200,G,,
38.667495500,L,,
38.668536800,L,,
38.669578200,,,,
38.670619500,,,,
38.671660900,,,,
38.672702200,,,,
38.673743600,,,,
38.674784900,,,,
38.675826200,V,,
38.676867600,,,,
38.677908900,N,,
38.678950300,*,,
38.679991600,7,,
38.681032900,A,,
38.682074300,CR ,,
38.683115600,LF ,,
39.450063700,$,,
39.451105100,G,,
39.452146400,N,,
39.453187800,R,,
39.454229100,M,,
39.455270500,C,,
39.456311800,,,,
39.457353200,,,,
39.458394500,V,,
39.459435800,,,,
39.460477200,,,,
39.461518500,,,,
39.462559900,,,,
39.463601200,,,,
39.464642500,,,,
39.465683900,,,,
39.466725200,,,,
39.467766600,,,,
39.468807900,,,,
39.469849200,N,,
39.470890600,*,,
39.471931900,4,,
39.472973300,D,,
39.474014600,CR ,,
39.475056000,LF ,,
39.476097300,$,,
39.477138600,G,,
39.478180000,N,,
39.479221300,V,,
39.480262700,T,,
39.481304000,G,,
39.482345400,,,,
39.483386700,,,,
39.484428000,,,,
39.485469400,,,,
39.486510700,,,,
39.487552100,,,,
39.488593400,,,,
39.489634700,,,,
39.490676100,,,,
39.491717400,N,,
39.492758800,*,,
39.493800100,2,,
39.494841400,E,,
39.495882800,CR ,,
39.496924100,LF ,,
39.497965500,$,,
39.499006800,G,,
39.500048200,N,,
39.501089500,G,,
39.502130800,G,,
39.503172200,A,,
39.504213500,,,,
39.505254900,,,,
39.506296200,,,,
39.507337500,,,,
39.508378900,,,,
39.509420200,,,,
39.510461600,0,,
39.511502900,,,,
39.512544200,0,,
39.513585600,0,,
39.514626900,,,,
39.515668300,9,,
39.516709600,9,,
39.517751000,.,,
39.518792300,9,,
39.519833700,9,,
39.520875000,,,,
39.521916300,,,,
39.522957700,,,,
39.523999000,,,,
39.525040400,,,,
39.526081700,,,,
39.527123000,*,,
39.528164400,5,,
39.529205700,6,,
39.530247100,CR ,,
39.531288400,LF ,,
39.532329700,$,,
39.533371100,G,,
39.534412400,N,,
39.535453800,G,,
39.536495100,S,,
39.537536500,A,,
39.538577800,,,,
39.539619100,A,,
39.540660500,,,,
39.541701800,1,,
39.542743200,,,,
39.543784500,,,,
39.544825900,,,,
39.545867200,,,,
39.546908500,,,,
39.547949900,,,,
39.548991200,,,,
39.550032600,,,,
39.551073900,,,,
39.552115200,,,,
39.553156600,,,,
39.554197900,,,,
39.555239300,,,,
39.556280600,9,,
39.557321900,9,,
39.558363300,.,,
39.559404600,9,,
39.560446000,9,,
39.561487300,,,,
39.562528700,9,,
39.563570000,9,,
39.564611300,.,,
39.565652700,9,,
39.566694000,9,,
39.567735400,,,,
39.568776700,9,,
39.569818000,9,,
39.570859400,.,,
39.571900700,9,,
39.572942100,9,,
39.573983400,*,,
39.575024700,2,,
39.576066100,E,,
39.577107400,CR ,,
39.578148800,LF ,,
39.579190100,$,,
39.580231500,G,,
39.581272800,N,,
39.582314100,G,,
39.583355500,S,,
39.584396800,A,,
39.585438200,,,,
39.586479500,A,,
39.587520900,,,,
39.588562200,1,,
39.589603500,,,,
39.590644900,,,,
39.591686200,,,,
39.592727600,,,,
39.593768900,,,,
39.594810200,,,,
39.595851600,,,,
39.596892900,,,,
39.597934300,,,,
39.598975600,,,,
39.600016900,,,,
39.601058300,,,,
39.602099600,,,,
39.603141000,9,,
39.604182300,9,,
39.605223700,.,,
39.606265000,9,,
39.607306400,9,,
39.608347700,,,,
39.609389000,9,,
39.610430400,9,,
39.611471700,.,,
39.612513100,9,,
39.613554400,9,,
39.614595700,,,,
39.615637100,9,,
39.616678400,9,,
39.617719800,.,,
39.618761100,9,,
39.619802400,9,,
39.620843800,*,,
39.621885100,2,,
39.622926500,E,,
39.623967800,CR ,,
39.625009200,LF ,,
39.626050500,$,,
39.627091800,G,,
39.628133200,P,,
39.629174500,G,,
39.630215900,S,,
39.631257200,V,,
39.632298500,,,,
39.633339900,1,,
39.634381200,,,,
39.635422600,1,,
39.636463900,,,,
39.637505200,0,,
39.638546600,2,,
39.639587900,,,,
39.640629300,0,,
39.641670600,2,,
39.642712000,,,,
39.643753300,,,,
39.644794600,,,,
39.645836000,2,,
39.646877300,1,,
39.647918700,,,,
39.648960000,0,,
39.650001400,5,,
39.651042700,,,,
39.652084000,,,,
39.653125400,,,,
39.654166700,1,,
39.655208100,8,,
39.656249400,*,,
39.657290700,7,,
39.658332100,6,,
39.659373400,CR ,,
39.660414800,LF ,,
39.661456100,$,,
39.662497400,G,,
39.663538800,L,,
39.664580100,G,,
39.665621500,S,,
39.666662800,V,,
39.667704200,,,,
39.668745500,1,,
39.669786900,,,,
39.670828200,1,,
39.671869500,,,,
39.672910900,0,,
39.673952200,0,,
39.674993600,*,,
39.676034900,6,,
39.677076200,5,,
39.678117600,CR ,,
39.679158900,LF ,,
39.680200300,$,,
39.681241600,G,,
39.682282900,N,,
39.683324300,G,,
39.684365600,L,,
39.685407000,L,,
39.686448300,,,,
39.687489700,,,,
39.688531000,,,,
39.689572300,,,,
39.690613700,,,,
39.691655000,,,,
39.692696400,V,,
39.693737700,,,,
39.694779000,N,,
39.695820400,*,,
39.696861700,7,,
39.697903100,A,,
39.698944400,CR ,,
